REAL DATA,TREE0008.1,TREE0008.5,TREE0008.9,TREE0004.1,TREE0004.5,TREE0004.9,TREE0002.1,TREE0002.5,TREE0002.9,TREE0001.1,TREE0001.5,TREE0001.9
,0.048164181,0.060227413,0.088394406,0.050622006,0.058642008,0.086044228,0.048301396,0.066673741,0.087057629,0.048162422,0.061571695,0.088695626
,0.053400233,0.05972046,0.102416328,0.047863308,0.057511537,0.091490207,0.048625258,0.055097861,0.096875823,0.046221841,0.066890154,0.090897355
,0.048133132,0.069344479,0.090067206,0.055700888,0.06347084,0.081399669,0.046807868,0.0608753,0.088643155,0.050093385,0.063253998,0.087392607
,0.048156112,0.061533921,0.087514862,0.048317914,0.060778918,0.081645021,0.048742013,0.061884911,0.084794639,0.049884823,0.065800112,0.100982565
,0.046273527,0.070616127,0.080067729,0.049244037,0.055993423,0.089843076,0.051307128,0.065173171,0.082684263,0.05172729,0.060862708,0.098921748
,0.054151939,0.056820744,0.093500973,0.046204888,0.055280741,0.093692753,0.046076202,0.061566942,0.079074208,0.04896911,0.060954069,0.086299944
,0.047699689,0.065803148,0.09461342,0.049042642,0.061103289,0.088773294,0.046029054,0.065103203,0.086896677,0.047468603,0.057557518,0.083371079
,0.048204611,0.058013179,0.08325963,0.046186921,0.059496875,0.095558892,0.045570958,0.069661099,0.092627127,0.047458093,0.064471748,0.089659985
,0.049294283,0.06260894,0.079138814,0.048565782,0.055542452,0.092290502,0.049519951,0.057856784,0.088518703,0.050190756,0.066312131,0.085696791
,0.050341712,0.071312825,0.093753735,0.050159134,0.062326849,0.091825214,0.048549974,0.066318438,0.083724281,0.045901539,0.064674389,0.080465746
,0.04947415,0.059388296,0.088499881,0.05182427,0.054192917,0.094702884,0.05192293,0.058954795,0.090186942,0.046958325,0.058266586,0.08892139
,0.047811219,0.067929912,0.100756215,0.050856009,0.066153962,0.084980545,0.053180024,0.056078235,0.094961604,0.047612052,0.056504972,0.085959626
,0.051110642,0.059402368,0.083771932,0.044678258,0.056487607,0.094894175,0.051294443,0.062472388,0.097600378,0.047018644,0.055971206,0.0898487
,0.048308591,0.055942965,0.09365233,0.048763748,0.064977091,0.08550091,0.047212806,0.061668802,0.077198561,0.04579873,0.057998647,0.085398443
,0.049550634,0.060446269,0.08898653,0.049354932,0.06017943,0.086543968,0.047365774,0.061572837,0.099108629,0.04854803,0.059513218,0.085715191
,0.045182045,0.059951368,0.098966153,0.050050888,0.069204142,0.091160076,0.046076774,0.064448354,0.092452423,0.047461801,0.061193513,0.088857805
,0.049159006,0.054821977,0.094302112,0.049251411,0.063310687,0.080268595,0.050258881,0.070461647,0.08544344,0.05071144,0.054832796,0.080396686
,0.04443092,0.054831648,0.097208487,0.050576083,0.063706537,0.091500651,0.048517186,0.062787489,0.096981542,0.04730109,0.059750387,0.087231453
,0.048918559,0.060134428,0.079657668,0.049432502,0.062230604,0.09054727,0.046793672,0.062976498,0.089363902,0.050622497,0.059123682,0.090812878
,0.046955009,0.062163561,0.082441561,0.047831346,0.056395366,0.091259417,0.049707922,0.063703711,0.092287058,0.051691017,0.061207474,0.083530453
,0.046257434,0.066747154,0.091713867,0.051498121,0.060111163,0.078752587,0.050296055,0.060065841,0.086050875,0.047916514,0.057703526,0.092399538
,0.050334984,0.059991532,0.079024538,0.052340483,0.059225612,0.090629852,0.049666559,0.064218017,0.087869516,0.04178699,0.055933634,0.091678405
,0.050718755,0.062638887,0.092847744,0.046561368,0.059284534,0.093208617,0.053329085,0.061336409,0.099331267,0.049456053,0.061853732,0.08426808
,0.047138519,0.055835172,0.087444274,0.049555658,0.059968307,0.095865488,0.049584151,0.063549149,0.092271637,0.046867437,0.057165567,0.089817534
,0.047542001,0.063276877,0.089481123,0.051421045,0.055544425,0.082765699,0.049550082,0.063167878,0.088006713,0.05091472,0.061626283,0.083478372
,0.052280929,0.058595874,0.092839727,0.04847348,0.059785025,0.095624584,0.048632954,0.05916279,0.088797019,0.04408394,0.053591888,0.083743312
,0.05440021,0.068377517,0.089440903,0.051689321,0.057101503,0.090213679,0.048878834,0.063432069,0.090487176,0.049439122,0.058219052,0.084305341
,0.048326608,0.059919905,0.083584324,0.046543044,0.055796197,0.087441375,0.049767431,0.058108433,0.078452517,0.050693385,0.063056387,0.096288842
,0.053105585,0.065523484,0.085538961,0.050566264,0.065905316,0.090518306,0.053778228,0.057544203,0.090150159,0.051964084,0.058646772,0.100546418
,0.047216067,0.053924976,0.088703166,0.049105026,0.062825419,0.085916662,0.051768123,0.062163625,0.095842184,0.050611149,0.062555327,0.097371804
,0.054148627,0.061494993,0.089560335,0.048156378,0.064070003,0.096146405,0.052015657,0.061182211,0.08251396,0.049242264,0.065234766,0.08112962
,0.049580331,0.058465044,0.089273566,0.044776894,0.055692843,0.088596807,0.045622861,0.057617913,0.087516868,0.050785013,0.064735976,0.083790224
,0.048828862,0.059170092,0.095194694,0.048378393,0.059725073,0.086928675,0.044699248,0.061180588,0.088107309,0.05186844,0.061003374,0.092720219
,0.047245941,0.060556255,0.095499766,0.048089721,0.065763103,0.091797919,0.050947813,0.064697935,0.091268627,0.052370316,0.067389124,0.091158874
,0.049146373,0.064516919,0.087729048,0.047475753,0.058392407,0.086636569,0.050339356,0.055411434,0.087768623,0.047412512,0.062867344,0.082538846
,0.048512308,0.061105513,0.089181926,0.045507718,0.05859535,0.083711209,0.046452225,0.061726998,0.090246237,0.049449491,0.061507247,0.085874607
,0.048132434,0.054548675,0.086508843,0.050932319,0.058794753,0.084631025,0.051738492,0.067296946,0.093536512,0.048460335,0.064712307,0.09203886
,0.049924483,0.055941276,0.08671245,0.050343752,0.057564654,0.087718859,0.047502139,0.057051033,0.08985203,0.050294522,0.061253915,0.088130942
,0.054790831,0.062419673,0.088633694,0.044938975,0.056618247,0.08961342,0.048368788,0.055011786,0.081430441,0.052390322,0.059015314,0.090424112
,0.04902763,0.063404419,0.091525605,0.04465475,0.055969157,0.088003726,0.047691957,0.063752602,0.082513742,0.049524014,0.055564081,0.087009357
,0.048481105,0.065424093,0.081383433,0.04757868,0.06272077,0.08761416,0.047699854,0.059597975,0.095027869,0.051864021,0.057881239,0.090519074
,0.046582598,0.056007166,0.08303292,0.050323044,0.053403733,0.094756944,0.048294449,0.066203515,0.086796081,0.047544513,0.062069407,0.085307604
,0.05089286,0.062347745,0.084382139,0.04979513,0.065829701,0.083557299,0.0477905,0.056547293,0.089495804,0.04864792,0.057842918,0.079041877
,0.046629578,0.060533469,0.085221773,0.050304029,0.066415315,0.089744831,0.046023067,0.065462036,0.086920376,0.050705796,0.056249904,0.090855232
,0.04619574,0.058050647,0.079310368,0.047161929,0.06185415,0.089242935,0.045046454,0.073826898,0.085978537,0.045633552,0.057729307,0.087920205
,0.051672908,0.053799084,0.089258924,0.043735868,0.072804679,0.092552854,0.048982557,0.060678384,0.091090411,0.048062314,0.067417057,0.095778599
,0.045784097,0.058305069,0.097245363,0.04386211,0.057284372,0.083762958,0.053362456,0.063975787,0.085933856,0.049691837,0.060750481,0.09224262
,0.052864337,0.060209238,0.091204163,0.048382474,0.058412471,0.087847287,0.050798848,0.05631632,0.087721002,0.048311623,0.058537296,0.091865221
,0.048856532,0.061878705,0.090884387,0.048911917,0.061029256,0.093655246,0.048650103,0.057779623,0.090493876,0.051360492,0.05636899,0.089755317
,0.049866675,0.062474013,0.090112397,0.051055282,0.055957318,0.087624831,0.049545679,0.060192979,0.082525369,0.052799478,0.05629186,0.0872745
,0.046065195,0.064198686,0.090043852,0.049451683,0.062294455,0.090121654,0.050919311,0.06410281,0.088495533,0.04877561,0.061636553,0.088596104
,0.050561551,0.06297629,0.089677355,0.049385112,0.061824962,0.089440885,0.047461097,0.059791054,0.088669245,0.048126519,0.060287357,0.092544765
,0.047109918,0.062127076,0.092810731,0.043858269,0.055805694,0.084732514,0.051349513,0.062939569,0.094086513,0.048927098,0.059695227,0.077708754
,0.053242171,0.060694972,0.075180406,0.047456627,0.062121025,0.081611302,0.048855012,0.064779043,0.090800808,0.04978548,0.059332912,0.07736583
,0.05721926,0.064857693,0.082925317,0.047652894,0.066790715,0.085768746,0.049839582,0.054140074,0.082658237,0.051627918,0.060224335,0.09102698
,0.054314133,0.060006024,0.093376257,0.050975818,0.071264669,0.100042123,0.045029213,0.057383664,0.092465353,0.049926467,0.061590656,0.094619692
,0.049817821,0.054883363,0.092026841,0.047887395,0.06088844,0.091470328,0.049781771,0.058319897,0.090441001,0.05010899,0.063174705,0.08637587
,0.049736789,0.067706188,0.085322837,0.047991192,0.057537394,0.090385263,0.046653454,0.063613129,0.088918088,0.046978421,0.059732299,0.090023167
,0.04334562,0.063290155,0.092567453,0.05267846,0.062850868,0.097016777,0.053013588,0.062160478,0.077968275,0.046892951,0.065578655,0.086155366
,0.047476796,0.059091692,0.08875115,0.04670951,0.062001187,0.090068603,0.049382017,0.057550426,0.089085268,0.053060879,0.059304795,0.091563633
,0.047113585,0.056462541,0.09068753,0.048292041,0.063395173,0.092661122,0.051442335,0.062605818,0.087702515,0.048110567,0.056423259,0.082872589
,0.044380969,0.053111447,0.08424362,0.049964566,0.057349828,0.08881723,0.048899492,0.056958201,0.091570586,0.054589191,0.059158021,0.085243776
,0.049048621,0.06532546,0.08645062,0.049353016,0.062253219,0.089667241,0.051401299,0.057314637,0.092476077,0.050578948,0.057472052,0.093330006
,0.045337673,0.05887785,0.08509955,0.049187501,0.057512334,0.082643355,0.047785159,0.0538459,0.08004804,0.050697145,0.064438099,0.088575213
,0.045053007,0.06094466,0.084885047,0.044598255,0.062630471,0.079063516,0.051176031,0.059710502,0.091865357,0.050217006,0.061705912,0.08690278
,0.048059153,0.064174597,0.083711112,0.051853457,0.067618489,0.090116018,0.044970236,0.056994394,0.092645367,0.049596821,0.060945243,0.085769358
,0.044870519,0.064071642,0.096150411,0.045230403,0.056862862,0.081076915,0.050375777,0.069218658,0.087557119,0.050598729,0.059157472,0.088099273
,0.045462404,0.059834042,0.090568696,0.04938753,0.063628977,0.088987252,0.047253628,0.069836268,0.08821362,0.051649321,0.05940842,0.088607561
,0.053638774,0.063295143,0.087007389,0.048504619,0.061648389,0.085401675,0.049792964,0.059472396,0.08917543,0.050236874,0.059977439,0.079931711
,0.047461787,0.063280857,0.09037438,0.047058879,0.05828563,0.088758121,0.047197732,0.06777061,0.086111793,0.048227325,0.060313888,0.080923453
,0.048936914,0.061212905,0.088552199,0.047280359,0.056735606,0.100837794,0.044612984,0.060390077,0.095482355,0.046486636,0.064812237,0.090828746
,0.048498704,0.065822358,0.083301066,0.051394018,0.058146343,0.089892117,0.052858499,0.064102851,0.094068782,0.047514166,0.057168426,0.086458323
,0.050763651,0.065411126,0.090261767,0.050727616,0.065446699,0.095360395,0.056194359,0.059395682,0.092165812,0.047418957,0.055316833,0.088668314
,0.049838652,0.065463116,0.089749007,0.04767761,0.063380991,0.090370904,0.046065337,0.066140984,0.094501411,0.050181403,0.06274994,0.092473781
,0.049790094,0.060679286,0.095456164,0.0484269,0.057155573,0.087973437,0.053260495,0.063946944,0.080969526,0.048853147,0.052583026,0.084628614
,0.045315615,0.063181246,0.08911584,0.048210384,0.062703065,0.081860483,0.045581044,0.062360211,0.089181288,0.048845439,0.062236436,0.091678312
,0.056167118,0.060340465,0.091704192,0.050557412,0.064901824,0.08599379,0.048961969,0.054832761,0.084728244,0.052286231,0.061054095,0.084408283
,0.049440498,0.064246202,0.086585747,0.045877221,0.061478957,0.086295382,0.045527386,0.064215104,0.082336758,0.050539635,0.059578806,0.091517247
,0.04842931,0.056381286,0.089690373,0.046745596,0.056953315,0.081256897,0.04521105,0.05612095,0.086713888,0.04894616,0.056571412,0.087285327
,0.05259425,0.063182904,0.085909113,0.046935965,0.066530535,0.078550698,0.058808044,0.059264863,0.09018332,0.046403522,0.057715185,0.093997203
,0.046449575,0.063033783,0.09187025,0.052055662,0.06219808,0.089719285,0.048321235,0.062157726,0.090430983,0.049200963,0.058632332,0.081679954
,0.045513559,0.059445184,0.086066632,0.049137454,0.062950025,0.082693561,0.051108187,0.063471738,0.091037111,0.052268181,0.059441497,0.096559991
,0.049083038,0.061232131,0.086784152,0.048447135,0.060005234,0.090426032,0.047835489,0.057245016,0.091606539,0.049186169,0.066410414,0.085534682
,0.052846141,0.056594646,0.090184318,0.046521346,0.067958303,0.082314473,0.049292805,0.059267151,0.085791643,0.052364247,0.059837313,0.098779002
,0.049125916,0.056103196,0.089073283,0.052486835,0.05459601,0.088341168,0.045972696,0.063385211,0.086784081,0.04994314,0.059757507,0.093840715
,0.051929498,0.059866393,0.087674696,0.052175726,0.056103427,0.090241463,0.048958721,0.068576448,0.086353226,0.053186748,0.063253395,0.082885584
,0.046230408,0.059132367,0.097996891,0.05037324,0.059373988,0.094354029,0.045621262,0.059117041,0.09063138,0.051107966,0.059893067,0.084733691
,0.048093872,0.061496155,0.078792147,0.052590934,0.061395808,0.090006134,0.047885665,0.061798017,0.086169203,0.049951131,0.058996705,0.089045567
,0.051068853,0.062981201,0.093013391,0.049221602,0.062639128,0.085698142,0.053278897,0.057569323,0.093167724,0.047888625,0.063209618,0.092318559
,0.056394664,0.063915371,0.086890172,0.052452747,0.061752289,0.090722472,0.047542097,0.057364064,0.10075318,0.045733029,0.058797408,0.084660629
,0.046700929,0.058537041,0.095758994,0.05033913,0.061791979,0.087235751,0.049268342,0.057984785,0.086381537,0.05129363,0.061605729,0.090076929
,0.051675538,0.063247078,0.094878542,0.047549227,0.05999004,0.095762394,0.048156888,0.055611525,0.100215168,0.052604455,0.063261865,0.088952869
,0.04814566,0.058104067,0.095711749,0.044687806,0.062580917,0.082335942,0.051709333,0.068304657,0.088714768,0.052688606,0.056151945,0.075024632
,0.047942506,0.060142516,0.081830736,0.051753783,0.063342176,0.08756525,0.047039446,0.053340165,0.09404052,0.049339976,0.058812142,0.092772104
,0.050775392,0.058113662,0.081592232,0.048563832,0.060083583,0.095244198,0.04781205,0.057924826,0.084882872,0.047723926,0.061582134,0.086980703
,0.052128271,0.062154578,0.098150346,0.049441887,0.063073711,0.093093107,0.050864822,0.057061241,0.09035791,0.051395247,0.056715049,0.085612782
,0.050041692,0.058830563,0.082132846,0.050475686,0.059509776,0.090931927,0.053140523,0.064678741,0.093043629,0.046542733,0.055383533,0.089069289
,0.05363911,0.062674588,0.0805631,0.04741919,0.060830401,0.090865022,0.047944417,0.061420811,0.088945824,0.048905002,0.069867274,0.085120353
,0.049752318,0.063181419,0.082997685,0.046224795,0.064504277,0.083936294,0.050694713,0.059127082,0.08199007,0.049274063,0.063347517,0.096786413
,0.046885287,0.059222657,0.094722797,0.050632448,0.0585038,0.084398919,0.048756269,0.058735018,0.093991469,0.048154065,0.063491263,0.095015935
,0.052606727,0.058574102,0.094882166,0.051648727,0.060083041,0.082511274,0.049303033,0.067557305,0.088465472,0.051047598,0.06287271,0.092622035
,0.047789907,0.07069582,0.082379694,0.051353014,0.061740929,0.093177374,0.043436369,0.060115238,0.092763019,0.048046881,0.06323298,0.087484392
,0.047902741,0.066718981,0.098077571,0.053091804,0.058074955,0.091745075,0.053110856,0.061805483,0.088217203,0.046404563,0.068757682,0.092570767
,0.049416192,0.059975114,0.10151639,0.052467469,0.053307109,0.084301322,0.049217411,0.060144511,0.081858227,0.046557299,0.060146788,0.088080609
,0.049804404,0.059103108,0.089231992,0.052554167,0.064172409,0.089100614,0.047000198,0.060923714,0.089540398,0.048229243,0.063612456,0.08892977
,0.048974408,0.063020223,0.086918693,0.045878835,0.063685742,0.097231431,0.053378914,0.056956027,0.086622457,0.047823322,0.056763527,0.090331947
,0.0494085,0.060311692,0.083484986,0.048739944,0.062264099,0.090449676,0.05211215,0.061542936,0.07850746,0.049689667,0.066140556,0.088704509
,0.052645878,0.057172087,0.082912587,0.048038146,0.059298055,0.08986198,0.055087274,0.059957792,0.092042482,0.047363857,0.062234919,0.086450628
,0.050945362,0.067152753,0.08756091,0.05045709,0.060827487,0.085233873,0.056530471,0.063661001,0.089261109,0.047015873,0.059813403,0.089208194
,0.046761077,0.06336053,0.094997006,0.046561304,0.059344964,0.079785826,0.044697073,0.059620382,0.094215122,0.048889171,0.05490398,0.100834935
,0.051506838,0.056137913,0.095174635,0.052111193,0.063045026,0.090825374,0.050483175,0.059626312,0.080969272,0.054100081,0.064738701,0.093231015
,0.049725772,0.064202664,0.087609196,0.044177083,0.057433379,0.081801266,0.048912284,0.06197977,0.080556026,0.052624137,0.055380786,0.090319956
,0.049595866,0.060478934,0.082467364,0.048399996,0.062294636,0.097878486,0.051078524,0.059490849,0.088235747,0.051558631,0.06137142,0.086338496
,0.054714598,0.057235584,0.08029894,0.049883332,0.060081593,0.095097122,0.049047583,0.063815707,0.091586978,0.048351536,0.056781601,0.08316854
,0.044638077,0.058394264,0.094839053,0.049395649,0.060187312,0.084261958,0.050984806,0.055217529,0.090213694,0.046485855,0.063815193,0.082501428
,0.05477257,0.056166318,0.08556547,0.050969513,0.054355918,0.088390328,0.044181616,0.062943636,0.093048816,0.047248397,0.058888768,0.084602944
,0.047979718,0.060238844,0.096313774,0.046916133,0.071944088,0.084201763,0.043089272,0.059923696,0.085106451,0.051813552,0.059542207,0.080690126
,0.055190937,0.060414333,0.088936042,0.046161986,0.065059851,0.092539535,0.051683509,0.068443574,0.089263945,0.053356997,0.057684046,0.094304704
,0.049306178,0.058461802,0.089100836,0.04900179,0.070242852,0.09178912,0.052500255,0.055996323,0.086720321,0.052855862,0.068039332,0.092920878
,0.052283296,0.057873708,0.094884948,0.046443031,0.06022481,0.089437577,0.052950078,0.054396697,0.093286269,0.054115549,0.058983098,0.085318534
,0.050580756,0.066509309,0.089890661,0.050621334,0.061099197,0.082197627,0.051712059,0.058148083,0.082601773,0.051427689,0.05527291,0.088738093
,0.048395671,0.054558524,0.091330474,0.047466112,0.065270695,0.077009409,0.049094973,0.058000585,0.078198836,0.04758206,0.065054676,0.097328615
,0.048862143,0.061195206,0.091303516,0.046895878,0.060783856,0.088279608,0.050957689,0.060730952,0.091155811,0.049814031,0.063799447,0.092627932
,0.04450938,0.056176887,0.092911663,0.045823773,0.063236907,0.085556378,0.049873662,0.06470045,0.088589069,0.046362049,0.05971034,0.087257528
,0.051967243,0.056588044,0.096409121,0.046816915,0.06306435,0.090591965,0.04666471,0.061292426,0.082176207,0.047099167,0.065746469,0.08540327
,0.052634762,0.055625458,0.086729901,0.047994451,0.058033689,0.085875442,0.051733273,0.063523054,0.089597372,0.050212418,0.067938077,0.08927766
,0.048413344,0.059654323,0.083906574,0.050675461,0.05506174,0.089410545,0.053758044,0.062505626,0.091889439,0.044014897,0.057984997,0.086800663
,0.051336584,0.058547694,0.086561995,0.049817179,0.059836933,0.091396523,0.053372418,0.05850843,0.087610573,0.042215062,0.062241027,0.087144947
,0.048955168,0.062882974,0.088247215,0.049370221,0.063287445,0.087588508,0.054693121,0.063929094,0.095447789,0.048009234,0.061199155,0.088825446
,0.049623473,0.05916318,0.088165024,0.043442646,0.063876584,0.092711436,0.048720909,0.059069643,0.089611628,0.052264666,0.059112553,0.077851941
,0.048301996,0.060212621,0.097506406,0.048038568,0.064763134,0.078452879,0.05317269,0.062987717,0.090082651,0.050970108,0.060409588,0.099761195
,0.050800385,0.056904065,0.08972028,0.05250892,0.062351474,0.089179868,0.048807623,0.05705016,0.090023749,0.050750007,0.05027092,0.092923142
,0.046762725,0.058609282,0.087156741,0.044296127,0.057607828,0.083668897,0.05025151,0.066277167,0.089890038,0.050708709,0.064058213,0.091047979
,0.048090927,0.05394797,0.091027895,0.048755796,0.059596834,0.097146706,0.041857532,0.062524065,0.079865728,0.048451796,0.061837501,0.092077669
,0.051038278,0.061068813,0.08208959,0.050015658,0.066784536,0.094241815,0.045494145,0.065725225,0.084005101,0.047946254,0.061044217,0.086103689
,0.051609853,0.064102355,0.087950636,0.044664714,0.061422851,0.087627637,0.043932749,0.061732174,0.08356967,0.049664118,0.057845135,0.091054527
,0.054794783,0.062705633,0.097469828,0.050220683,0.058874914,0.095333373,0.052468697,0.059456226,0.080571953,0.045532938,0.059857662,0.092511594
,0.044802919,0.053093934,0.088011674,0.051944276,0.062597664,0.089619062,0.046641953,0.060012804,0.081465453,0.045519984,0.056433755,0.095211522
,0.04761316,0.060119096,0.088634943,0.046679445,0.063380787,0.097281932,0.052905764,0.06891831,0.090401331,0.051188849,0.059533518,0.085727004
,0.048840457,0.058736717,0.086182543,0.041445966,0.062264657,0.087070338,0.048362692,0.057748728,0.093989423,0.057413866,0.056845357,0.090736408
,0.047649122,0.066619005,0.085669914,0.050637471,0.054555935,0.08452518,0.044712861,0.060420759,0.073078566,0.049142422,0.067721795,0.098720383
,0.050094597,0.059233576,0.080843764,0.050574136,0.062116176,0.094454103,0.052179906,0.061775268,0.083695983,0.054796926,0.059998709,0.08918544
,0.055400764,0.061863757,0.094032312,0.049733557,0.063655608,0.097681985,0.047487704,0.062337735,0.089462862,0.04970034,0.056464053,0.085524535
,0.051147024,0.05849621,0.083746338,0.045739552,0.066291745,0.088752812,0.048162222,0.062032403,0.096960611,0.047544683,0.058800528,0.084613431
,0.057199139,0.061430216,0.084771396,0.052928046,0.061144187,0.087796823,0.047254526,0.063508875,0.092480801,0.045754509,0.065066798,0.090344908
,0.044782339,0.060796853,0.087365536,0.050996358,0.057636888,0.08568484,0.046959879,0.063325216,0.089368156,0.047021064,0.054847566,0.094352466
,0.048936293,0.061111504,0.092950825,0.045180229,0.058651775,0.098731769,0.046393604,0.059468218,0.096549912,0.049798054,0.056611517,0.098110909
,0.048054493,0.058153296,0.091175968,0.046519805,0.060708719,0.097522683,0.049008815,0.054220602,0.079470221,0.048585254,0.056919492,0.085994754
,0.046600004,0.061434223,0.095215632,0.051254661,0.066554897,0.086515426,0.046377087,0.056895427,0.083622556,0.047214162,0.066980391,0.082930466
,0.042019036,0.065943214,0.092122512,0.049961377,0.060765078,0.087446251,0.045496418,0.055499472,0.090498491,0.050542004,0.060387352,0.087206227
,0.048782692,0.062911994,0.093142433,0.048503173,0.061976193,0.093280597,0.048483607,0.066861827,0.090338668,0.051523424,0.057915727,0.096918929
,0.054538247,0.067021034,0.094358292,0.048468114,0.063635035,0.083347331,0.048505079,0.05838845,0.083382059,0.052715832,0.06496701,0.082496833
,0.047237854,0.057762779,0.081515789,0.049416774,0.061237634,0.089135049,0.04964956,0.061329555,0.086652668,0.04796925,0.063808555,0.08792329
,0.048124282,0.064743304,0.084476732,0.045287571,0.064291522,0.087598247,0.049235513,0.06125618,0.089173399,0.046644395,0.058136529,0.088898293
,0.051841843,0.06285511,0.09018262,0.046031634,0.064932433,0.086154547,0.047583501,0.067783595,0.09812307,0.045294894,0.065545519,0.098001728
,0.054164508,0.06436012,0.096313575,0.053468585,0.06075606,0.087014864,0.043470273,0.059601464,0.097854423,0.051283722,0.062926281,0.096531979
,0.042826605,0.059699978,0.088844447,0.048474522,0.061331784,0.088590942,0.050137631,0.06479798,0.089128393,0.047744372,0.063824984,0.093377816
,0.043772913,0.065097823,0.092907676,0.049118895,0.059052787,0.089226376,0.051279905,0.057834144,0.086425126,0.050401961,0.054334525,0.088700022
,0.04670846,0.062988528,0.087450407,0.051419957,0.057255204,0.091717555,0.044396646,0.058773567,0.08585504,0.057358532,0.06469474,0.090515837
,0.050129978,0.05787421,0.089441754,0.048627773,0.048842174,0.072909621,0.04987896,0.060215014,0.089458807,0.050840399,0.062512685,0.086458757
,0.05019304,0.058625005,0.083727001,0.050855702,0.061822604,0.090738172,0.053409782,0.064264606,0.083832695,0.048491936,0.060444192,0.093529964
,0.051660674,0.058966679,0.085527565,0.047854178,0.059489683,0.085377038,0.046076911,0.059243622,0.086355679,0.04901261,0.066731997,0.09025185
,0.048146609,0.062163923,0.087173899,0.045952514,0.059016427,0.082623061,0.048704432,0.063226579,0.094343016,0.051933459,0.063325522,0.088310028
,0.052119903,0.062359344,0.089336323,0.045379105,0.061191516,0.091421519,0.046138854,0.059108127,0.093279302,0.054965551,0.061710666,0.086184775
,0.052992428,0.056937245,0.089106034,0.046344245,0.06270366,0.088655693,0.053265982,0.058494162,0.082703917,0.052394916,0.056571561,0.091506396
,0.04823597,0.063439484,0.083821607,0.049404283,0.061567112,0.090181923,0.045726435,0.058044491,0.090494518,0.046780736,0.064685743,0.096866287
,0.052021836,0.06420031,0.090810077,0.047159021,0.061000468,0.085104485,0.049504983,0.062992168,0.096405116,0.048834695,0.059601796,0.088422037
,0.049626383,0.062905361,0.082955734,0.048995221,0.062615579,0.098416135,0.045542405,0.063751391,0.089922098,0.045474156,0.059326107,0.083368357
,0.040418004,0.05995026,0.082923744,0.049487659,0.055503337,0.090310038,0.044760492,0.056942672,0.094989112,0.046517063,0.061106881,0.088487391
,0.045630688,0.060952617,0.084765882,0.052421811,0.060749894,0.086894039,0.048606159,0.064353845,0.087959837,0.051089643,0.063391036,0.083661683
,0.049722469,0.062130385,0.090337052,0.049318716,0.056561841,0.079996866,0.049602636,0.057140088,0.090813899,0.043307427,0.062507141,0.085013006
,0.051105831,0.059373086,0.078271518,0.050863124,0.063671865,0.091523657,0.045001423,0.061964682,0.08519603,0.049151364,0.060760512,0.082456656
,0.047430781,0.066911353,0.082340793,0.052227508,0.058464125,0.090178812,0.051652807,0.063891383,0.085220773,0.048953573,0.05856113,0.084428931
,0.052389233,0.067320292,0.081546208,0.049195149,0.063491495,0.087115095,0.051387564,0.064839339,0.086495211,0.044790188,0.062663606,0.085574288
,0.046807343,0.068416789,0.080614818,0.050221861,0.061687606,0.091565192,0.042742222,0.066251521,0.09743787,0.0480877,0.058554059,0.088500497
,0.050785101,0.061290055,0.088991326,0.04822371,0.061891093,0.088802315,0.049468573,0.052087128,0.083922156,0.050330358,0.064530362,0.090984891
,0.04883973,0.061065043,0.092037693,0.051737484,0.057072905,0.088016419,0.053547626,0.059072071,0.089798678,0.045093949,0.061688722,0.082708907
,0.050282041,0.062232995,0.075432374,0.049257819,0.060825501,0.093014885,0.048126309,0.064974745,0.088235741,0.045044009,0.05963937,0.085936205
,0.048267263,0.064412743,0.08411743,0.053314128,0.064786871,0.078579595,0.044937068,0.060783483,0.088656137,0.048210188,0.063763571,0.090115991
,0.045115726,0.059211032,0.086235607,0.048370585,0.059960677,0.090742013,0.04544504,0.062129734,0.092814472,0.05055003,0.057852918,0.084448859
,0.051068366,0.063125014,0.089163871,0.049993172,0.06075938,0.08146009,0.045243965,0.06297804,0.088777671,0.045294259,0.06544782,0.091280516
,0.050162405,0.063761382,0.08957387,0.051268072,0.062395832,0.084512832,0.048313956,0.061578766,0.087291205,0.046060194,0.063044105,0.089105774
,0.048713302,0.059828174,0.092402495,0.050794406,0.057104053,0.089293634,0.047091766,0.055849747,0.092960939,0.048462855,0.060373231,0.095801813
,0.046648632,0.059738262,0.096871237,0.047064095,0.065582882,0.090829729,0.05029194,0.064200714,0.087547115,0.050837448,0.054855535,0.083943619
,0.047842333,0.059931094,0.083578244,0.047797787,0.058356774,0.090380248,0.050675049,0.059590985,0.088439559,0.051919664,0.053934124,0.089171055
,0.045744556,0.062261897,0.075792824,0.053588916,0.060802165,0.082410717,0.051773905,0.056388723,0.099840943,0.051036196,0.061482049,0.099561712
,0.050589088,0.059304311,0.090312267,0.046047181,0.058464996,0.09445356,0.047743867,0.060878344,0.094843431,0.047605671,0.064176772,0.080968458
,0.050665358,0.061691612,0.08927572,0.047814374,0.06204581,0.093859421,0.048299234,0.060275478,0.08368138,0.050844835,0.059528746,0.095967509
,0.052781115,0.061098986,0.089967317,0.048654845,0.057092422,0.077819623,0.051308216,0.063891945,0.081519191,0.050291453,0.059462713,0.09382654
,0.049833902,0.066082468,0.079200832,0.051356636,0.058919181,0.089611003,0.047007759,0.056143484,0.085386194,0.054163244,0.068735644,0.085493134
